"workerid","proliferate.condition","block_sequence","exposure_condition","first_response_value","group","item_number","item_type","phase","response","sentence_id","test_condition","trial_sequence_total","wrong_attempts","time_in_minutes","error","phase2"
899,"condition1",1,"WH",NA,"mismatch","6","WH","exposure",0.35,22,"SUBJ",2,NA,9.73521666666667,NA,"pre-exposure"
899,"condition1",1,"WH",NA,"mismatch","103","FILL","exposure",0.65,183,"SUBJ",3,NA,9.73521666666667,NA,"pre-exposure"
899,"condition1",1,"WH",NA,"mismatch","124","UNGRAM","exposure",0.14,204,"SUBJ",4,NA,9.73521666666667,NA,"pre-exposure"
899,"condition1",2,"WH",NA,"mismatch","20","WH","exposure",0.69,78,"SUBJ",5,NA,9.73521666666667,NA,"pre-exposure"
899,"condition1",2,"WH",NA,"mismatch","102","FILL","exposure",0.93,182,"SUBJ",6,NA,9.73521666666667,NA,"pre-exposure"
899,"condition1",2,"WH",NA,"mismatch","118","UNGRAM","exposure",0.02,198,"SUBJ",7,NA,9.73521666666667,NA,"exposure"
899,"condition1",2,"WH",NA,"mismatch","4","WH","exposure",0.4,14,"SUBJ",8,NA,9.73521666666667,NA,"exposure"
899,"condition1",3,"WH",NA,"mismatch","12","WH","exposure",0.83,46,"SUBJ",9,NA,9.73521666666667,NA,"exposure"
899,"condition1",3,"WH",NA,"mismatch","121","UNGRAM","exposure",0.17,201,"SUBJ",10,NA,9.73521666666667,NA,"exposure"
899,"condition1",3,"WH",NA,"mismatch","21","WH","exposure",0.57,82,"SUBJ",11,NA,9.73521666666667,NA,"exposure"
899,"condition1",3,"WH",NA,"mismatch","108","FILL","exposure",0.79,188,"SUBJ",12,NA,9.73521666666667,NA,"exposure"
899,"condition1",4,"WH",NA,"mismatch","7","WH","exposure",0.64,26,"SUBJ",13,NA,9.73521666666667,NA,"exposure"
899,"condition1",4,"WH",NA,"mismatch","111","FILL","exposure",0.92,191,"SUBJ",14,NA,9.73521666666667,NA,"exposure"
899,"condition1",4,"WH",NA,"mismatch","119","UNGRAM","exposure",0.05,199,"SUBJ",15,NA,9.73521666666667,NA,"exposure"
899,"condition1",4,"WH",NA,"mismatch","5","WH","exposure",0.64,18,"SUBJ",16,NA,9.73521666666667,NA,"exposure"
899,"condition1",5,"WH",NA,"mismatch","107","FILL","exposure",0.89,187,"SUBJ",17,NA,9.73521666666667,NA,"exposure"
899,"condition1",5,"WH",NA,"mismatch","19","WH","exposure",0.24,74,"SUBJ",18,NA,9.73521666666667,NA,"exposure"
899,"condition1",5,"WH",NA,"mismatch","122","UNGRAM","exposure",0.15,202,"SUBJ",19,NA,9.73521666666667,NA,"exposure"
899,"condition1",5,"WH",NA,"mismatch","14","WH","exposure",0.81,54,"SUBJ",20,NA,9.73521666666667,NA,"exposure"
899,"condition1",6,"WH",NA,"mismatch","15","WH","exposure",0.66,58,"SUBJ",21,NA,9.73521666666667,NA,"exposure"
899,"condition1",6,"WH",NA,"mismatch","11","WH","exposure",0.48,42,"SUBJ",22,NA,9.73521666666667,NA,"exposure"
899,"condition1",6,"WH",NA,"mismatch","104","FILL","exposure",0.97,184,"SUBJ",23,NA,9.73521666666667,NA,"exposure"
899,"condition1",6,"WH",NA,"mismatch","125","UNGRAM","exposure",0.03,205,"SUBJ",24,NA,9.73521666666667,NA,"exposure"
899,"condition1",101,"WH",NA,"mismatch","22","SUBJ","test",0.39,87,"SUBJ",25,NA,9.73521666666667,NA,"test"
899,"condition1",101,"WH",NA,"mismatch","127","UNGRAM","test",0.49,207,"SUBJ",26,NA,9.73521666666667,NA,"test"
899,"condition1",101,"WH",NA,"mismatch","105","FILL","test",0.53,185,"SUBJ",27,NA,9.73521666666667,NA,"test"
899,"condition1",101,"WH",NA,"mismatch","17","SUBJ","test",0.83,67,"SUBJ",28,NA,9.73521666666667,NA,"test"
899,"condition1",102,"WH",NA,"mismatch","106","FILL","test",0.77,186,"SUBJ",29,NA,9.73521666666667,NA,"test"
899,"condition1",102,"WH",NA,"mismatch","13","SUBJ","test",0.06,51,"SUBJ",30,NA,9.73521666666667,NA,"test"
899,"condition1",102,"WH",NA,"mismatch","16","SUBJ","test",0.19,63,"SUBJ",31,NA,9.73521666666667,NA,"test"
899,"condition1",102,"WH",NA,"mismatch","126","UNGRAM","test",0.72,206,"SUBJ",32,NA,9.73521666666667,NA,"test"
899,"condition1",103,"WH",NA,"mismatch","10","SUBJ","test",0.72,39,"SUBJ",33,NA,9.73521666666667,NA,"test"
899,"condition1",103,"WH",NA,"mismatch","101","FILL","test",0.95,181,"SUBJ",34,NA,9.73521666666667,NA,"test"
899,"condition1",103,"WH",NA,"mismatch","9","SUBJ","test",0.08,35,"SUBJ",35,NA,9.73521666666667,NA,"test"
899,"condition1",103,"WH",NA,"mismatch","117","UNGRAM","test",0.02,197,"SUBJ",36,NA,9.73521666666667,NA,"test"
899,"condition1",104,"WH",NA,"mismatch","110","FILL","test",0.81,190,"SUBJ",37,NA,9.73521666666667,NA,"test"
899,"condition1",104,"WH",NA,"mismatch","3","SUBJ","test",0.09,11,"SUBJ",38,NA,9.73521666666667,NA,"test"
899,"condition1",104,"WH",NA,"mismatch","8","SUBJ","test",0.21,31,"SUBJ",39,NA,9.73521666666667,NA,"test"
899,"condition1",104,"WH",NA,"mismatch","123","UNGRAM","test",0.63,203,"SUBJ",40,NA,9.73521666666667,NA,"test"
899,"condition1",105,"WH",NA,"mismatch","1","SUBJ","test",0.15,3,"SUBJ",41,NA,9.73521666666667,NA,"test"
899,"condition1",105,"WH",NA,"mismatch","109","FILL","test",0.64,189,"SUBJ",42,NA,9.73521666666667,NA,"test"
899,"condition1",105,"WH",NA,"mismatch","2","SUBJ","test",0.72,7,"SUBJ",43,NA,9.73521666666667,NA,"test"
899,"condition1",105,"WH",NA,"mismatch","120","UNGRAM","test",0.76,200,"SUBJ",44,NA,9.73521666666667,NA,"test"
908,"condition1",1,"POLAR",NA,"control","11","POLAR","exposure",0.98,44,"SUBJ",1,NA,13.1989333333333,NA,"pre-exposure"
908,"condition1",1,"POLAR",NA,"control","17","POLAR","exposure",1,68,"SUBJ",2,NA,13.1989333333333,NA,"pre-exposure"
908,"condition1",1,"POLAR",NA,"control","105","FILL","exposure",0.05,185,"SUBJ",3,NA,13.1989333333333,NA,"pre-exposure"
908,"condition1",1,"POLAR",NA,"control","120","UNGRAM","exposure",0,200,"SUBJ",4,NA,13.1989333333333,NA,"pre-exposure"
908,"condition1",2,"POLAR",NA,"control","110","FILL","exposure",1,190,"SUBJ",5,NA,13.1989333333333,NA,"pre-exposure"
908,"condition1",2,"POLAR",NA,"control","5","POLAR","exposure",1,20,"SUBJ",6,NA,13.1989333333333,NA,"pre-exposure"
908,"condition1",2,"POLAR",NA,"control","123","UNGRAM","exposure",0,203,"SUBJ",7,NA,13.1989333333333,NA,"exposure"
908,"condition1",2,"POLAR",NA,"control","16","POLAR","exposure",1,64,"SUBJ",8,NA,13.1989333333333,NA,"exposure"
908,"condition1",3,"POLAR",NA,"control","107","FILL","exposure",0.48,187,"SUBJ",9,NA,13.1989333333333,NA,"exposure"
908,"condition1",3,"POLAR",NA,"control","122","UNGRAM","exposure",0.01,202,"SUBJ",10,NA,13.1989333333333,NA,"exposure"
908,"condition1",3,"POLAR",NA,"control","22","POLAR","exposure",1,88,"SUBJ",11,NA,13.1989333333333,NA,"exposure"
908,"condition1",3,"POLAR",NA,"control","15","POLAR","exposure",1,60,"SUBJ",12,NA,13.1989333333333,NA,"exposure"
908,"condition1",4,"POLAR",NA,"control","109","FILL","exposure",0.5,189,"SUBJ",13,NA,13.1989333333333,NA,"exposure"
908,"condition1",4,"POLAR",NA,"control","125","UNGRAM","exposure",0,205,"SUBJ",14,NA,13.1989333333333,NA,"exposure"
908,"condition1",4,"POLAR",NA,"control","18","POLAR","exposure",1,72,"SUBJ",15,NA,13.1989333333333,NA,"exposure"
908,"condition1",4,"POLAR",NA,"control","8","POLAR","exposure",1,32,"SUBJ",16,NA,13.1989333333333,NA,"exposure"
908,"condition1",5,"POLAR",NA,"control","19","POLAR","exposure",1,76,"SUBJ",17,NA,13.1989333333333,NA,"exposure"
908,"condition1",5,"POLAR",NA,"control","118","UNGRAM","exposure",0,198,"SUBJ",18,NA,13.1989333333333,NA,"exposure"
908,"condition1",5,"POLAR",NA,"control","111","FILL","exposure",1,191,"SUBJ",19,NA,13.1989333333333,NA,"exposure"
908,"condition1",5,"POLAR",NA,"control","14","POLAR","exposure",0.94,56,"SUBJ",20,NA,13.1989333333333,NA,"exposure"
908,"condition1",6,"POLAR",NA,"control","7","POLAR","exposure",1,28,"SUBJ",21,NA,13.1989333333333,NA,"exposure"
908,"condition1",6,"POLAR",NA,"control","127","UNGRAM","exposure",0,207,"SUBJ",22,NA,13.1989333333333,NA,"exposure"
908,"condition1",6,"POLAR",NA,"control","9","POLAR","exposure",1,36,"SUBJ",23,NA,13.1989333333333,NA,"exposure"
908,"condition1",6,"POLAR",NA,"control","106","FILL","exposure",0.58,186,"SUBJ",24,NA,13.1989333333333,NA,"exposure"
908,"condition1",101,"POLAR",NA,"control","117","UNGRAM","test",0,197,"SUBJ",25,NA,13.1989333333333,NA,"test"
908,"condition1",101,"POLAR",NA,"control","21","SUBJ","test",0.32,83,"SUBJ",26,NA,13.1989333333333,NA,"test"
908,"condition1",101,"POLAR",NA,"control","104","FILL","test",1,184,"SUBJ",27,NA,13.1989333333333,NA,"test"
908,"condition1",101,"POLAR",NA,"control","20","SUBJ","test",0,79,"SUBJ",28,NA,13.1989333333333,NA,"test"
908,"condition1",102,"POLAR",NA,"control","12","SUBJ","test",0,47,"SUBJ",29,NA,13.1989333333333,NA,"test"
908,"condition1",102,"POLAR",NA,"control","13","SUBJ","test",0,51,"SUBJ",30,NA,13.1989333333333,NA,"test"
908,"condition1",102,"POLAR",NA,"control","119","UNGRAM","test",0,199,"SUBJ",31,NA,13.1989333333333,NA,"test"
908,"condition1",102,"POLAR",NA,"control","108","FILL","test",1,188,"SUBJ",32,NA,13.1989333333333,NA,"test"
908,"condition1",103,"POLAR",NA,"control","124","UNGRAM","test",0,204,"SUBJ",33,NA,13.1989333333333,NA,"test"
908,"condition1",103,"POLAR",NA,"control","6","SUBJ","test",0.07,23,"SUBJ",34,NA,13.1989333333333,NA,"test"
908,"condition1",103,"POLAR",NA,"control","10","SUBJ","test",0.04,39,"SUBJ",35,NA,13.1989333333333,NA,"test"
908,"condition1",103,"POLAR",NA,"control","101","FILL","test",1,181,"SUBJ",36,NA,13.1989333333333,NA,"test"
908,"condition1",104,"POLAR",NA,"control","102","FILL","test",1,182,"SUBJ",37,NA,13.1989333333333,NA,"test"
908,"condition1",104,"POLAR",NA,"control","121","UNGRAM","test",0,201,"SUBJ",38,NA,13.1989333333333,NA,"test"
908,"condition1",104,"POLAR",NA,"control","3","SUBJ","test",0.76,11,"SUBJ",39,NA,13.1989333333333,NA,"test"
908,"condition1",104,"POLAR",NA,"control","4","SUBJ","test",0.06,15,"SUBJ",40,NA,13.1989333333333,NA,"test"
908,"condition1",105,"POLAR",NA,"control","103","FILL","test",1,183,"SUBJ",41,NA,13.1989333333333,NA,"test"
908,"condition1",105,"POLAR",NA,"control","1","SUBJ","test",0.47,3,"SUBJ",42,NA,13.1989333333333,NA,"test"
908,"condition1",105,"POLAR",NA,"control","126","UNGRAM","test",0,206,"SUBJ",43,NA,13.1989333333333,NA,"test"
908,"condition1",105,"POLAR",NA,"control","2","SUBJ","test",1,7,"SUBJ",44,NA,13.1989333333333,NA,"test"
855,"condition1",1,"POLAR",NA,"control","2","POLAR","exposure",0.76,8,"SUBJ",1,NA,5.93121666666667,NA,"pre-exposure"
855,"condition1",1,"POLAR",NA,"control","127","UNGRAM","exposure",0,207,"SUBJ",2,NA,5.93121666666667,NA,"pre-exposure"
855,"condition1",1,"POLAR",NA,"control","103","FILL","exposure",0.84,183,"SUBJ",3,NA,5.93121666666667,NA,"pre-exposure"
855,"condition1",1,"POLAR",NA,"control","8","POLAR","exposure",1,32,"SUBJ",4,NA,5.93121666666667,NA,"pre-exposure"
855,"condition1",2,"POLAR",NA,"control","13","POLAR","exposure",1,52,"SUBJ",5,NA,5.93121666666667,NA,"pre-exposure"
855,"condition1",2,"POLAR",NA,"control","119","UNGRAM","exposure",0,199,"SUBJ",6,NA,5.93121666666667,NA,"pre-exposure"
855,"condition1",2,"POLAR",NA,"control","7","POLAR","exposure",1,28,"SUBJ",7,NA,5.93121666666667,NA,"exposure"
855,"condition1",2,"POLAR",NA,"control","101","FILL","exposure",1,181,"SUBJ",8,NA,5.93121666666667,NA,"exposure"
855,"condition1",3,"POLAR",NA,"control","6","POLAR","exposure",1,24,"SUBJ",9,NA,5.93121666666667,NA,"exposure"
855,"condition1",3,"POLAR",NA,"control","106","FILL","exposure",1,186,"SUBJ",10,NA,5.93121666666667,NA,"exposure"
855,"condition1",3,"POLAR",NA,"control","10","POLAR","exposure",1,40,"SUBJ",11,NA,5.93121666666667,NA,"exposure"
855,"condition1",3,"POLAR",NA,"control","126","UNGRAM","exposure",0,206,"SUBJ",12,NA,5.93121666666667,NA,"exposure"
855,"condition1",4,"POLAR",NA,"control","107","FILL","exposure",0,187,"SUBJ",13,NA,5.93121666666667,NA,"exposure"
855,"condition1",4,"POLAR",NA,"control","125","UNGRAM","exposure",0,205,"SUBJ",14,NA,5.93121666666667,NA,"exposure"
855,"condition1",4,"POLAR",NA,"control","14","POLAR","exposure",1,56,"SUBJ",15,NA,5.93121666666667,NA,"exposure"
855,"condition1",4,"POLAR",NA,"control","5","POLAR","exposure",1,20,"SUBJ",16,NA,5.93121666666667,NA,"exposure"
855,"condition1",5,"POLAR",NA,"control","3","POLAR","exposure",1,12,"SUBJ",17,NA,5.93121666666667,NA,"exposure"
855,"condition1",5,"POLAR",NA,"control","111","FILL","exposure",1,191,"SUBJ",18,NA,5.93121666666667,NA,"exposure"
855,"condition1",5,"POLAR",NA,"control","15","POLAR","exposure",1,60,"SUBJ",19,NA,5.93121666666667,NA,"exposure"
855,"condition1",5,"POLAR",NA,"control","117","UNGRAM","exposure",0,197,"SUBJ",20,NA,5.93121666666667,NA,"exposure"
855,"condition1",6,"POLAR",NA,"control","17","POLAR","exposure",1,68,"SUBJ",21,NA,5.93121666666667,NA,"exposure"
855,"condition1",6,"POLAR",NA,"control","19","POLAR","exposure",1,76,"SUBJ",22,NA,5.93121666666667,NA,"exposure"
855,"condition1",6,"POLAR",NA,"control","104","FILL","exposure",1,184,"SUBJ",23,NA,5.93121666666667,NA,"exposure"
855,"condition1",6,"POLAR",NA,"control","124","UNGRAM","exposure",0,204,"SUBJ",24,NA,5.93121666666667,NA,"exposure"
855,"condition1",101,"POLAR",NA,"control","22","SUBJ","test",0,87,"SUBJ",25,NA,5.93121666666667,NA,"test"
855,"condition1",101,"POLAR",NA,"control","21","SUBJ","test",0,83,"SUBJ",26,NA,5.93121666666667,NA,"test"
855,"condition1",101,"POLAR",NA,"control","123","UNGRAM","test",0,203,"SUBJ",27,NA,5.93121666666667,NA,"test"
855,"condition1",101,"POLAR",NA,"control","105","FILL","test",1,185,"SUBJ",28,NA,5.93121666666667,NA,"test"
855,"condition1",102,"POLAR",NA,"control","102","FILL","test",1,182,"SUBJ",29,NA,5.93121666666667,NA,"test"
855,"condition1",102,"POLAR",NA,"control","122","UNGRAM","test",0,202,"SUBJ",30,NA,5.93121666666667,NA,"test"
855,"condition1",102,"POLAR",NA,"control","18","SUBJ","test",0,71,"SUBJ",31,NA,5.93121666666667,NA,"test"
855,"condition1",102,"POLAR",NA,"control","20","SUBJ","test",0,79,"SUBJ",32,NA,5.93121666666667,NA,"test"
855,"condition1",103,"POLAR",NA,"control","12","SUBJ","test",0,47,"SUBJ",33,NA,5.93121666666667,NA,"test"
855,"condition1",103,"POLAR",NA,"control","16","SUBJ","test",0.03,63,"SUBJ",34,NA,5.93121666666667,NA,"test"
855,"condition1",103,"POLAR",NA,"control","108","FILL","test",1,188,"SUBJ",35,NA,5.93121666666667,NA,"test"
855,"condition1",103,"POLAR",NA,"control","118","UNGRAM","test",0,198,"SUBJ",36,NA,5.93121666666667,NA,"test"
855,"condition1",104,"POLAR",NA,"control","109","FILL","test",1,189,"SUBJ",37,NA,5.93121666666667,NA,"test"
855,"condition1",104,"POLAR",NA,"control","11","SUBJ","test",1,43,"SUBJ",38,NA,5.93121666666667,NA,"test"
855,"condition1",104,"POLAR",NA,"control","9","SUBJ","test",0,35,"SUBJ",39,NA,5.93121666666667,NA,"test"
855,"condition1",104,"POLAR",NA,"control","121","UNGRAM","test",0,201,"SUBJ",40,NA,5.93121666666667,NA,"test"
855,"condition1",105,"POLAR",NA,"control","120","UNGRAM","test",0,200,"SUBJ",41,NA,5.93121666666667,NA,"test"
855,"condition1",105,"POLAR",NA,"control","4","SUBJ","test",0,15,"SUBJ",42,NA,5.93121666666667,NA,"test"
855,"condition1",105,"POLAR",NA,"control","1","SUBJ","test",0,3,"SUBJ",43,NA,5.93121666666667,NA,"test"
855,"condition1",105,"POLAR",NA,"control","110","FILL","test",1,190,"SUBJ",44,NA,5.93121666666667,NA,"test"
874,"condition1",1,"POLAR",NA,"control","127","UNGRAM","exposure",0.03,207,"SUBJ",1,NA,12.3834333333333,NA,"pre-exposure"
874,"condition1",1,"POLAR",NA,"control","101","FILL","exposure",0.97,181,"SUBJ",2,NA,12.3834333333333,NA,"pre-exposure"
874,"condition1",1,"POLAR",NA,"control","4","POLAR","exposure",0.96,16,"SUBJ",3,NA,12.3834333333333,NA,"pre-exposure"
874,"condition1",1,"POLAR",NA,"control","16","POLAR","exposure",0.98,64,"SUBJ",4,NA,12.3834333333333,NA,"pre-exposure"
874,"condition1",2,"POLAR",NA,"control","120","UNGRAM","exposure",0.04,200,"SUBJ",5,NA,12.3834333333333,NA,"pre-exposure"
874,"condition1",2,"POLAR",NA,"control","14","POLAR","exposure",0.93,56,"SUBJ",6,NA,12.3834333333333,NA,"pre-exposure"
874,"condition1",2,"POLAR",NA,"control","15","POLAR","exposure",0.97,60,"SUBJ",7,NA,12.3834333333333,NA,"exposure"
874,"condition1",2,"POLAR",NA,"control","103","FILL","exposure",0.99,183,"SUBJ",8,NA,12.3834333333333,NA,"exposure"
874,"condition1",3,"POLAR",NA,"control","110","FILL","exposure",1,190,"SUBJ",9,NA,12.3834333333333,NA,"exposure"
874,"condition1",3,"POLAR",NA,"control","20","POLAR","exposure",0.98,80,"SUBJ",10,NA,12.3834333333333,NA,"exposure"
874,"condition1",3,"POLAR",NA,"control","19","POLAR","exposure",0.99,76,"SUBJ",11,NA,12.3834333333333,NA,"exposure"
874,"condition1",3,"POLAR",NA,"control","121","UNGRAM","exposure",0.05,201,"SUBJ",12,NA,12.3834333333333,NA,"exposure"
874,"condition1",4,"POLAR",NA,"control","7","POLAR","exposure",0.96,28,"SUBJ",13,NA,12.3834333333333,NA,"exposure"
874,"condition1",4,"POLAR",NA,"control","124","UNGRAM","exposure",0.04,204,"SUBJ",14,NA,12.3834333333333,NA,"exposure"
874,"condition1",4,"POLAR",NA,"control","104","FILL","exposure",0.98,184,"SUBJ",15,NA,12.3834333333333,NA,"exposure"
874,"condition1",4,"POLAR",NA,"control","9","POLAR","exposure",0.94,36,"SUBJ",16,NA,12.3834333333333,NA,"exposure"
874,"condition1",5,"POLAR",NA,"control","125","UNGRAM","exposure",0.03,205,"SUBJ",17,NA,12.3834333333333,NA,"exposure"
874,"condition1",5,"POLAR",NA,"control","21","POLAR","exposure",0.95,84,"SUBJ",18,NA,12.3834333333333,NA,"exposure"
874,"condition1",5,"POLAR",NA,"control","111","FILL","exposure",0.99,191,"SUBJ",19,NA,12.3834333333333,NA,"exposure"
874,"condition1",5,"POLAR",NA,"control","1","POLAR","exposure",0.98,4,"SUBJ",20,NA,12.3834333333333,NA,"exposure"
874,"condition1",6,"POLAR",NA,"control","3","POLAR","exposure",0.94,12,"SUBJ",21,NA,12.3834333333333,NA,"exposure"
874,"condition1",6,"POLAR",NA,"control","126","UNGRAM","exposure",0.04,206,"SUBJ",22,NA,12.3834333333333,NA,"exposure"
874,"condition1",6,"POLAR",NA,"control","105","FILL","exposure",0.98,185,"SUBJ",23,NA,12.3834333333333,NA,"exposure"
874,"condition1",6,"POLAR",NA,"control","6","POLAR","exposure",0.98,24,"SUBJ",24,NA,12.3834333333333,NA,"exposure"
874,"condition1",101,"POLAR",NA,"control","123","UNGRAM","test",0.03,203,"SUBJ",25,NA,12.3834333333333,NA,"test"
874,"condition1",101,"POLAR",NA,"control","22","SUBJ","test",0.94,87,"SUBJ",26,NA,12.3834333333333,NA,"test"
874,"condition1",101,"POLAR",NA,"control","18","SUBJ","test",0.95,71,"SUBJ",27,NA,12.3834333333333,NA,"test"
874,"condition1",101,"POLAR",NA,"control","109","FILL","test",0.95,189,"SUBJ",28,NA,12.3834333333333,NA,"test"
874,"condition1",102,"POLAR",NA,"control","17","SUBJ","test",0.97,67,"SUBJ",29,NA,12.3834333333333,NA,"test"
874,"condition1",102,"POLAR",NA,"control","13","SUBJ","test",0.09,51,"SUBJ",30,NA,12.3834333333333,NA,"test"
874,"condition1",102,"POLAR",NA,"control","108","FILL","test",0.97,188,"SUBJ",31,NA,12.3834333333333,NA,"test"
874,"condition1",102,"POLAR",NA,"control","122","UNGRAM","test",0.04,202,"SUBJ",32,NA,12.3834333333333,NA,"test"
874,"condition1",103,"POLAR",NA,"control","107","FILL","test",0.94,187,"SUBJ",33,NA,12.3834333333333,NA,"test"
874,"condition1",103,"POLAR",NA,"control","119","UNGRAM","test",0.03,199,"SUBJ",34,NA,12.3834333333333,NA,"test"
874,"condition1",103,"POLAR",NA,"control","12","SUBJ","test",0.98,47,"SUBJ",35,NA,12.3834333333333,NA,"test"
874,"condition1",103,"POLAR",NA,"control","11","SUBJ","test",0.93,43,"SUBJ",36,NA,12.3834333333333,NA,"test"
874,"condition1",104,"POLAR",NA,"control","106","FILL","test",0.97,186,"SUBJ",37,NA,12.3834333333333,NA,"test"
874,"condition1",104,"POLAR",NA,"control","117","UNGRAM","test",0.04,197,"SUBJ",38,NA,12.3834333333333,NA,"test"
874,"condition1",104,"POLAR",NA,"control","8","SUBJ","test",0.92,31,"SUBJ",39,NA,12.3834333333333,NA,"test"
874,"condition1",104,"POLAR",NA,"control","10","SUBJ","test",0.06,39,"SUBJ",40,NA,12.3834333333333,NA,"test"
874,"condition1",105,"POLAR",NA,"control","5","SUBJ","test",0.96,19,"SUBJ",41,NA,12.3834333333333,NA,"test"
874,"condition1",105,"POLAR",NA,"control","118","UNGRAM","test",0.01,198,"SUBJ",42,NA,12.3834333333333,NA,"test"
874,"condition1",105,"POLAR",NA,"control","2","SUBJ","test",0.96,7,"SUBJ",43,NA,12.3834333333333,NA,"test"
874,"condition1",105,"POLAR",NA,"control","102","FILL","test",0.96,182,"SUBJ",44,NA,12.3834333333333,NA,"test"
853,"condition1",1,"SUBJ",NA,"match","16","SUBJ","exposure",0.08,63,"SUBJ",1,NA,6.9164,NA,"pre-exposure"
853,"condition1",1,"SUBJ",NA,"match","101","FILL","exposure",0.98,181,"SUBJ",2,NA,6.9164,NA,"pre-exposure"
853,"condition1",1,"SUBJ",NA,"match","7","SUBJ","exposure",0.06,27,"SUBJ",3,NA,6.9164,NA,"pre-exposure"
853,"condition1",1,"SUBJ",NA,"match","127","UNGRAM","exposure",0,207,"SUBJ",4,NA,6.9164,NA,"pre-exposure"
853,"condition1",2,"SUBJ",NA,"match","6","SUBJ","exposure",0.09,23,"SUBJ",5,NA,6.9164,NA,"pre-exposure"
853,"condition1",2,"SUBJ",NA,"match","124","UNGRAM","exposure",0,204,"SUBJ",6,NA,6.9164,NA,"pre-exposure"
853,"condition1",2,"SUBJ",NA,"match","102","FILL","exposure",1,182,"SUBJ",7,NA,6.9164,NA,"exposure"
853,"condition1",2,"SUBJ",NA,"match","3","SUBJ","exposure",0.18,11,"SUBJ",8,NA,6.9164,NA,"exposure"
853,"condition1",3,"SUBJ",NA,"match","105","FILL","exposure",1,185,"SUBJ",9,NA,6.9164,NA,"exposure"
853,"condition1",3,"SUBJ",NA,"match","10","SUBJ","exposure",0.25,39,"SUBJ",10,NA,6.9164,NA,"exposure"
853,"condition1",3,"SUBJ",NA,"match","118","UNGRAM","exposure",0,198,"SUBJ",11,NA,6.9164,NA,"exposure"
853,"condition1",3,"SUBJ",NA,"match","9","SUBJ","exposure",0.44,35,"SUBJ",12,NA,6.9164,NA,"exposure"
853,"condition1",4,"SUBJ",NA,"match","14","SUBJ","exposure",0.24,55,"SUBJ",13,NA,6.9164,NA,"exposure"
853,"condition1",4,"SUBJ",NA,"match","12","SUBJ","exposure",0.29,47,"SUBJ",14,NA,6.9164,NA,"exposure"
853,"condition1",4,"SUBJ",NA,"match","119","UNGRAM","exposure",0,199,"SUBJ",15,NA,6.9164,NA,"exposure"
853,"condition1",4,"SUBJ",NA,"match","104","FILL","exposure",1,184,"SUBJ",16,NA,6.9164,NA,"exposure"
853,"condition1",5,"SUBJ",NA,"match","8","SUBJ","exposure",0.23,31,"SUBJ",17,NA,6.9164,NA,"exposure"
853,"condition1",5,"SUBJ",NA,"match","19","SUBJ","exposure",0.11,75,"SUBJ",18,NA,6.9164,NA,"exposure"
853,"condition1",5,"SUBJ",NA,"match","106","FILL","exposure",1,186,"SUBJ",19,NA,6.9164,NA,"exposure"
853,"condition1",5,"SUBJ",NA,"match","123","UNGRAM","exposure",0,203,"SUBJ",20,NA,6.9164,NA,"exposure"
853,"condition1",6,"SUBJ",NA,"match","122","UNGRAM","exposure",0,202,"SUBJ",21,NA,6.9164,NA,"exposure"
853,"condition1",6,"SUBJ",NA,"match","108","FILL","exposure",1,188,"SUBJ",22,NA,6.9164,NA,"exposure"
853,"condition1",6,"SUBJ",NA,"match","20","SUBJ","exposure",0.59,79,"SUBJ",23,NA,6.9164,NA,"exposure"
853,"condition1",6,"SUBJ",NA,"match","1","SUBJ","exposure",0.27,3,"SUBJ",24,NA,6.9164,NA,"exposure"
853,"condition1",101,"SUBJ",NA,"match","22","SUBJ","test",0.32,87,"SUBJ",25,NA,6.9164,NA,"test"
853,"condition1",101,"SUBJ",NA,"match","109","FILL","test",0.98,189,"SUBJ",26,NA,6.9164,NA,"test"
853,"condition1",101,"SUBJ",NA,"match","125","UNGRAM","test",0,205,"SUBJ",27,NA,6.9164,NA,"test"
853,"condition1",101,"SUBJ",NA,"match","21","SUBJ","test",0.37,83,"SUBJ",28,NA,6.9164,NA,"test"
853,"condition1",102,"SUBJ",NA,"match","18","SUBJ","test",0.12,71,"SUBJ",29,NA,6.9164,NA,"test"
853,"condition1",102,"SUBJ",NA,"match","117","UNGRAM","test",0.02,197,"SUBJ",30,NA,6.9164,NA,"test"
853,"condition1",102,"SUBJ",NA,"match","110","FILL","test",0.99,190,"SUBJ",31,NA,6.9164,NA,"test"
853,"condition1",102,"SUBJ",NA,"match","17","SUBJ","test",0.27,67,"SUBJ",32,NA,6.9164,NA,"test"
853,"condition1",103,"SUBJ",NA,"match","15","SUBJ","test",0.24,59,"SUBJ",33,NA,6.9164,NA,"test"
853,"condition1",103,"SUBJ",NA,"match","13","SUBJ","test",0.33,51,"SUBJ",34,NA,6.9164,NA,"test"
853,"condition1",103,"SUBJ",NA,"match","111","FILL","test",1,191,"SUBJ",35,NA,6.9164,NA,"test"
853,"condition1",103,"SUBJ",NA,"match","120","UNGRAM","test",0.02,200,"SUBJ",36,NA,6.9164,NA,"test"
853,"condition1",104,"SUBJ",NA,"match","121","UNGRAM","test",0,201,"SUBJ",37,NA,6.9164,NA,"test"
853,"condition1",104,"SUBJ",NA,"match","5","SUBJ","test",0.3,19,"SUBJ",38,NA,6.9164,NA,"test"
