workerid,proliferate.condition,block_sequence,exposure_condition,first_response_value,group,item_number,item_type,phase,response,sentence_id,test_condition,trial_sequence_total,wrong_attempts,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
98,condition1,201,WH,,match,120,UNGRAM,pre-exposure,0.26,155,WH,2,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,201,WH,,match,17,WH,pre-exposure,0.69,50,WH,3,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,201,WH,,match,108,FILL,pre-exposure,0.61,143,WH,4,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,202,WH,,match,9,WH,pre-exposure,0.71,26,WH,5,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,202,WH,,match,3,WH,pre-exposure,0.69,8,WH,6,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,202,WH,,match,131,UNGRAM,pre-exposure,0.29,166,WH,7,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,202,WH,,match,114,FILL,pre-exposure,0.61,149,WH,8,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,203,WH,,match,123,UNGRAM,pre-exposure,0.27,158,WH,9,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,203,WH,,match,110,FILL,pre-exposure,0.7,145,WH,10,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,203,WH,,match,2,WH,pre-exposure,0.71,5,WH,11,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,203,WH,,match,1,WH,pre-exposure,0.81,2,WH,12,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,1,WH,,match,118,UNGRAM,exposure,0.32,153,WH,13,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,1,WH,,match,111,FILL,exposure,0.65,146,WH,14,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,1,WH,,match,4,WH,exposure,0.74,11,WH,15,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,1,WH,,match,25,WH,exposure,0.68,74,WH,16,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,2,WH,,match,129,UNGRAM,exposure,0.41,164,WH,17,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,2,WH,,match,116,FILL,exposure,0.67,151,WH,18,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,2,WH,,match,16,WH,exposure,0.66,47,WH,19,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,2,WH,,match,7,WH,exposure,0.66,20,WH,20,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,3,WH,,match,29,WH,exposure,0.57,86,WH,21,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,3,WH,,match,8,WH,exposure,0.7,23,WH,22,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,3,WH,,match,109,FILL,exposure,0.74,144,WH,23,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,3,WH,,match,126,UNGRAM,exposure,0.37,161,WH,24,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,4,WH,,match,10,WH,exposure,0.68,29,WH,25,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,4,WH,,match,5,WH,exposure,0.77,14,WH,26,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,4,WH,,match,127,UNGRAM,exposure,0.26,162,WH,27,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,4,WH,,match,106,FILL,exposure,0.7,141,WH,28,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,5,WH,,match,124,UNGRAM,exposure,0.26,159,WH,29,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,5,WH,,match,32,WH,exposure,0.69,95,WH,30,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,5,WH,,match,105,FILL,exposure,0.75,140,WH,31,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,5,WH,,match,28,WH,exposure,0.59,83,WH,32,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,6,WH,,match,14,WH,exposure,0.72,41,WH,33,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,6,WH,,match,26,WH,exposure,0.69,77,WH,34,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,6,WH,,match,102,FILL,exposure,0.81,137,WH,35,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,6,WH,,match,128,UNGRAM,exposure,0.26,163,WH,36,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,7,WH,,match,11,WH,exposure,0.7,32,WH,37,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,7,WH,,match,132,UNGRAM,exposure,0.2,167,WH,38,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,7,WH,,match,101,FILL,exposure,0.79,136,WH,39,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,7,WH,,match,23,WH,exposure,0.68,68,WH,40,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,8,WH,,match,22,WH,exposure,0.73,65,WH,41,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,8,WH,,match,119,UNGRAM,exposure,0.19,154,WH,42,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,8,WH,,match,15,WH,exposure,0.82,44,WH,43,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,8,WH,,match,115,FILL,exposure,0.72,150,WH,44,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,9,WH,,match,13,WH,exposure,0.65,38,WH,45,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,9,WH,,match,125,UNGRAM,exposure,0.18,160,WH,46,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,9,WH,,match,31,WH,exposure,0.79,92,WH,47,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,9,WH,,match,112,FILL,exposure,0.82,147,WH,48,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,10,WH,,match,117,UNGRAM,exposure,0.19,152,WH,49,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,10,WH,,match,6,WH,exposure,0.76,17,WH,50,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,10,WH,,match,107,FILL,exposure,0.86,142,WH,51,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,10,WH,,match,19,WH,exposure,0.8,56,WH,52,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,101,WH,,match,113,FILL,test,0.78,148,WH,53,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,101,WH,,match,130,UNGRAM,test,0.24,165,WH,54,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,101,WH,,match,30,WH,test,0.81,89,WH,55,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,101,WH,,match,27,WH,test,0.8,80,WH,56,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,102,WH,,match,21,WH,test,0.67,62,WH,57,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,102,WH,,match,24,WH,test,0.77,71,WH,58,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,102,WH,,match,121,UNGRAM,test,0.17,156,WH,59,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,102,WH,,match,104,FILL,test,0.73,139,WH,60,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,103,WH,,match,103,FILL,test,0.74,138,WH,61,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,103,WH,,match,18,WH,test,0.19,53,WH,62,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,103,WH,,match,122,UNGRAM,test,0.2,157,WH,63,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
98,condition1,103,WH,,match,20,WH,test,0.78,59,WH,64,,[],40,Yes,"Thank you for giving me the survey. I am very pleased to work with you.
",3,2,yes,Male,English,no,Firefox,Windows,768,1366,20.955616666666668,
36,condition1,practice,,,match,practice_good,practice_good,practice_good,0.95,,,0,0,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,practice,,,match,practice_bad,practice_bad,practice_bad,0.01,,,0,0,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,201,WH,,match,18,WH,pre-exposure,0.03,53,WH,1,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,201,WH,,match,14,WH,pre-exposure,0.02,41,WH,2,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,201,WH,,match,103,FILL,pre-exposure,0.92,138,WH,3,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,201,WH,,match,122,UNGRAM,pre-exposure,0.01,157,WH,4,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,202,WH,,match,10,WH,pre-exposure,0.02,29,WH,5,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,202,WH,,match,11,WH,pre-exposure,0.03,32,WH,6,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,202,WH,,match,101,FILL,pre-exposure,0.9,136,WH,7,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,202,WH,,match,125,UNGRAM,pre-exposure,0.04,160,WH,8,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,203,WH,,match,132,UNGRAM,pre-exposure,0.01,167,WH,9,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,203,WH,,match,112,FILL,pre-exposure,0.98,147,WH,10,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,203,WH,,match,2,WH,pre-exposure,1,5,WH,11,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,203,WH,,match,9,WH,pre-exposure,0.58,26,WH,12,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,1,WH,,match,12,WH,exposure,0.75,35,WH,13,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,1,WH,,match,118,UNGRAM,exposure,0.03,153,WH,14,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,1,WH,,match,114,FILL,exposure,0.98,149,WH,15,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,1,WH,,match,6,WH,exposure,1,17,WH,16,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,2,WH,,match,120,UNGRAM,exposure,0.02,155,WH,17,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,2,WH,,match,32,WH,exposure,0.96,95,WH,18,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,2,WH,,match,30,WH,exposure,0.97,89,WH,19,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,2,WH,,match,111,FILL,exposure,1,146,WH,20,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,3,WH,,match,107,FILL,exposure,0.84,142,WH,21,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,3,WH,,match,17,WH,exposure,0.89,50,WH,22,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,3,WH,,match,15,WH,exposure,0.86,44,WH,23,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,3,WH,,match,117,UNGRAM,exposure,0,152,WH,24,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,4,WH,,match,115,FILL,exposure,0.96,150,WH,25,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,4,WH,,match,19,WH,exposure,0.86,56,WH,26,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,4,WH,,match,131,UNGRAM,exposure,0.01,166,WH,27,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,4,WH,,match,4,WH,exposure,0.91,11,WH,28,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,5,WH,,match,16,WH,exposure,1,47,WH,29,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,5,WH,,match,102,FILL,exposure,0.97,137,WH,30,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,5,WH,,match,13,WH,exposure,0.98,38,WH,31,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,5,WH,,match,127,UNGRAM,exposure,0.04,162,WH,32,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,6,WH,,match,5,WH,exposure,0.93,14,WH,33,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,6,WH,,match,20,WH,exposure,0.99,59,WH,34,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,6,WH,,match,105,FILL,exposure,1,140,WH,35,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,6,WH,,match,130,UNGRAM,exposure,0.02,165,WH,36,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,7,WH,,match,128,UNGRAM,exposure,0.01,163,WH,37,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,7,WH,,match,106,FILL,exposure,0.99,141,WH,38,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,7,WH,,match,8,WH,exposure,0.97,23,WH,39,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,7,WH,,match,1,WH,exposure,0.78,2,WH,40,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,8,WH,,match,23,WH,exposure,0.98,68,WH,41,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,8,WH,,match,3,WH,exposure,0.92,8,WH,42,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,8,WH,,match,124,UNGRAM,exposure,0.02,159,WH,43,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,8,WH,,match,104,FILL,exposure,0.99,139,WH,44,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,9,WH,,match,7,WH,exposure,0.99,20,WH,45,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,9,WH,,match,24,WH,exposure,0.74,71,WH,46,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,9,WH,,match,129,UNGRAM,exposure,0,164,WH,47,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,9,WH,,match,109,FILL,exposure,0.99,144,WH,48,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,10,WH,,match,126,UNGRAM,exposure,0,161,WH,49,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,10,WH,,match,28,WH,exposure,0.81,83,WH,50,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,10,WH,,match,31,WH,exposure,0.73,92,WH,51,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,10,WH,,match,108,FILL,exposure,0.98,143,WH,52,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,101,WH,,match,121,UNGRAM,test,0.01,156,WH,53,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,101,WH,,match,110,FILL,test,1,145,WH,54,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,101,WH,,match,29,WH,test,0.67,86,WH,55,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,101,WH,,match,27,WH,test,0.71,80,WH,56,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,102,WH,,match,123,UNGRAM,test,0,158,WH,57,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,102,WH,,match,25,WH,test,0.62,74,WH,58,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,102,WH,,match,26,WH,test,0.69,77,WH,59,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,102,WH,,match,113,FILL,test,0.15,148,WH,60,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,103,WH,,match,116,FILL,test,0.97,151,WH,61,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,103,WH,,match,22,WH,test,0.87,65,WH,62,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,103,WH,,match,21,WH,test,0.86,62,WH,63,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
36,condition1,103,WH,,match,119,UNGRAM,test,0.02,154,WH,64,,[],24,Yes,,2,2,Yes,Female,English ,No,Safari,iPhone/iPod,896,414,10.542516666666666,
33,condition1,practice,,0.48,mismatch,practice_good,practice_good,practice_good,0.98,,,0,2,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,practice,,,mismatch,practice_bad,practice_bad,practice_bad,0.08,,,0,0,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,201,SUBJ,,mismatch,129,UNGRAM,pre-exposure,0,164,WH,1,,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,201,SUBJ,,mismatch,21,WH,pre-exposure,0,62,WH,2,,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,201,SUBJ,,mismatch,116,FILL,pre-exposure,1,151,WH,3,,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,201,SUBJ,,mismatch,14,WH,pre-exposure,0,41,WH,4,,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,202,SUBJ,,mismatch,117,UNGRAM,pre-exposure,0,152,WH,5,,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,202,SUBJ,,mismatch,13,WH,pre-exposure,0,38,WH,6,,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
33,condition1,202,SUBJ,,mismatch,102,FILL,pre-exposure,1,137,WH,7,,[],43,Yes,Interesting task for sure. I overanalyzed many of the sentences in the beginning but started just trusting my gut. ,3,2,Yes,Female,English,None that I found.,Chrome,Windows,1080,1920,24.93115,
