"workerid","proliferate.condition","answer_of_comprehension","attention_answer","attention_correctness","block_sequence","choosed_choice","comprehension_response","condition","context_attempts","context_response","first_response_value","item_context_condition","item_number","item_sentence_type","item_type","rating","rating_response","response_correctness","tested_context_condition","tested_sentence_type","trial_sequence_total","wrong_attempts","error"
897,"default","",1,"correct",3,0,0,"",NA,"","","NC","126","UG","",NA,0,"Correct","NC","WH",9,NA,NA
897,"default","",2,"Null",4,0,0,"",NA,"","","NC","125","UG","",NA,0,"Correct","NC","WH",10,NA,NA
897,"default","",2,"Null",4,1,0,"",NA,"","","NC","117","FILL","",NA,0.88,"Correct","NC","WH",11,NA,NA
897,"default","",2,"Null",4,3,3,"",NA,"","","NC","9","WH","",NA,0,"Don't know","NC","WH",12,NA,NA
897,"default","",2,"Null",5,3,3,"",NA,"","","NC","124","UG","",NA,0,"Don't know","NC","WH",13,NA,NA
897,"default","",2,"Null",5,2,0,"",NA,"","","NC","116","FILL","",NA,0.6,"Correct","NC","WH",14,NA,NA
897,"default","",2,"Null",5,3,3,"",NA,"","","NC","8","WH","",NA,0,"Don't know","NC","WH",15,NA,NA
897,"default","",2,"Null",6,0,0,"",NA,"","","NC","123","UG","",NA,0,"Correct","NC","WH",16,NA,NA
897,"default","",2,"Null",6,2,0,"",NA,"","","NC","115","FILL","",NA,0.06,"Correct","NC","WH",17,NA,NA
897,"default","",2,"Null",6,3,3,"",NA,"","","NC","7","WH","",NA,0,"Don't know","NC","WH",18,NA,NA
897,"default","",2,"Null",7,3,3,"",NA,"","","NC","6","WH","",NA,0.05,"Don't know","NC","WH",19,NA,NA
897,"default","",2,"Null",7,2,0,"",NA,"","","NC","114","FILL","",NA,0.61,"Correct","NC","WH",20,NA,NA
897,"default","",2,"Null",7,1,0,"",NA,"","","NC","122","UG","",NA,0,"Correct","NC","WH",21,NA,NA
897,"default","",2,"Null",8,1,0,"",NA,"","","NC","113","FILL","",NA,0.93,"Correct","NC","WH",22,NA,NA
897,"default","",2,"Null",8,2,0,"",NA,"","","NC","121","UG","",NA,0.01,"Correct","NC","WH",23,NA,NA
897,"default","",0,"correct",8,0,0,"",NA,"","","NC","5","WH","",NA,0.78,"Correct","NC","WH",24,NA,NA
603,"default","",2,"Null",1,3,3,"",NA,"","","SC","128","UG","",NA,0.11,"Don't know","SC","CNPC",1,NA,NA
603,"default","",0,"correct",1,0,1,"",NA,"","","SC","12","CNPC","",NA,0.27,"Incorrect","SC","CNPC",2,NA,NA
603,"default","",0,"correct",1,2,0,"",NA,"","","SC","120","FILL","",NA,0.85,"Correct","SC","CNPC",3,NA,NA
603,"default","",1,"correct",2,1,0,"",NA,"","","SC","119","FILL","",NA,0.8,"Correct","SC","CNPC",4,NA,NA
603,"default","",2,"Null",2,3,3,"",NA,"","","SC","11","CNPC","",NA,0.58,"Don't know","SC","CNPC",5,NA,NA
603,"default","",2,"Null",2,2,0,"",NA,"","","SC","127","UG","",NA,0.29,"Correct","SC","CNPC",6,NA,NA
603,"default","",0,"correct",3,0,0,"",NA,"","","SC","10","CNPC","",NA,0.78,"Correct","SC","CNPC",7,NA,NA
603,"default","",2,"Null",3,0,0,"",NA,"","","SC","126","UG","",NA,0.26,"Correct","SC","CNPC",8,NA,NA
603,"default","",2,"Null",3,1,0,"",NA,"","","SC","118","FILL","",NA,0.66,"Correct","SC","CNPC",9,NA,NA
603,"default","",2,"Null",4,1,0,"",NA,"","","SC","117","FILL","",NA,0.72,"Correct","SC","CNPC",10,NA,NA
603,"default","",2,"Null",4,1,2,"",NA,"","","SC","9","CNPC","",NA,0.64,"Incorrect","SC","CNPC",11,NA,NA
603,"default","",2,"Null",4,0,0,"",NA,"","","SC","125","UG","",NA,0.28,"Correct","SC","CNPC",12,NA,NA
603,"default","",2,"Null",5,3,3,"",NA,"","","SC","124","UG","",NA,0.23,"Don't know","SC","CNPC",13,NA,NA
603,"default","",2,"Null",5,2,0,"",NA,"","","SC","116","FILL","",NA,0.6,"Correct","SC","CNPC",14,NA,NA
603,"default","",2,"Null",5,0,1,"",NA,"","","SC","8","CNPC","",NA,0.66,"Incorrect","SC","CNPC",15,NA,NA
603,"default","",2,"Null",6,1,0,"",NA,"","","SC","115","FILL","",NA,0.94,"Correct","SC","CNPC",16,NA,NA
603,"default","",0,"correct",6,3,3,"",NA,"","","SC","123","UG","",NA,0.1,"Don't know","SC","CNPC",17,NA,NA
603,"default","",2,"Null",6,0,1,"",NA,"","","SC","7","CNPC","",NA,0.9,"Incorrect","SC","CNPC",18,NA,NA
603,"default","",2,"Null",7,3,3,"",NA,"","","SC","6","CNPC","",NA,0.82,"Don't know","SC","CNPC",19,NA,NA
603,"default","",2,"Null",7,1,0,"",NA,"","","SC","122","UG","",NA,0.24,"Correct","SC","CNPC",20,NA,NA
603,"default","",2,"Null",7,2,0,"",NA,"","","SC","114","FILL","",NA,0.76,"Correct","SC","CNPC",21,NA,NA
603,"default","",2,"Null",8,1,0,"",NA,"","","SC","5","CNPC","",NA,0.78,"Correct","SC","CNPC",22,NA,NA
603,"default","",2,"Null",8,3,3,"",NA,"","","SC","121","UG","",NA,0.23,"Don't know","SC","CNPC",23,NA,NA
603,"default","",0,"correct",8,1,0,"",NA,"","","SC","113","FILL","",NA,0.76,"Correct","SC","CNPC",24,NA,NA
662,"default","",2,"Null",1,1,0,"",NA,"","","SC","12","CNPC","",NA,0.19,"Correct","SC","CNPC",1,NA,NA
662,"default","",2,"Null",1,0,0,"",NA,"","","SC","120","FILL","",NA,0.25,"Correct","SC","CNPC",2,NA,NA
662,"default","",0,"correct",1,0,0,"",NA,"","","SC","128","UG","",NA,0.01,"Correct","SC","CNPC",3,NA,NA
662,"default","",2,"Null",2,3,3,"",NA,"","","SC","127","UG","",NA,0.02,"Don't know","SC","CNPC",4,NA,NA
662,"default","",2,"Null",2,1,0,"",NA,"","","SC","119","FILL","",NA,0.83,"Correct","SC","CNPC",5,NA,NA
662,"default","",1,"incorrect",2,1,2,"",NA,"","","SC","11","CNPC","",NA,0.47,"Incorrect","SC","CNPC",6,NA,NA
662,"default","",1,"correct",3,3,3,"",NA,"","","SC","126","UG","",NA,0.08,"Don't know","SC","CNPC",7,NA,NA
662,"default","",2,"Null",3,2,0,"",NA,"","","SC","10","CNPC","",NA,0.83,"Correct","SC","CNPC",8,NA,NA
662,"default","",0,"correct",3,2,0,"",NA,"","","SC","118","FILL","",NA,0.84,"Correct","SC","CNPC",9,NA,NA
662,"default","",0,"correct",4,3,3,"",NA,"","","SC","125","UG","",NA,0,"Don't know","SC","CNPC",10,NA,NA
662,"default","",0,"correct",4,1,0,"",NA,"","","SC","9","CNPC","",NA,0.71,"Correct","SC","CNPC",11,NA,NA
662,"default","",2,"Null",4,1,0,"",NA,"","","SC","117","FILL","",NA,0.87,"Correct","SC","CNPC",12,NA,NA
662,"default","",2,"Null",5,2,0,"",NA,"","","SC","116","FILL","",NA,0.79,"Correct","SC","CNPC",13,NA,NA
662,"default","",2,"Null",5,3,3,"",NA,"","","SC","124","UG","",NA,0.04,"Don't know","SC","CNPC",14,NA,NA
662,"default","",2,"Null",5,2,0,"",NA,"","","SC","8","CNPC","",NA,0.7,"Correct","SC","CNPC",15,NA,NA
662,"default","",2,"Null",6,1,0,"",NA,"","","SC","7","CNPC","",NA,0.63,"Correct","SC","CNPC",16,NA,NA
662,"default","",2,"Null",6,3,3,"",NA,"","","SC","123","UG","",NA,0,"Don't know","SC","CNPC",17,NA,NA
662,"default","",2,"Null",6,0,0,"",NA,"","","SC","115","FILL","",NA,0.99,"Correct","SC","CNPC",18,NA,NA
662,"default","",2,"Null",7,2,0,"",NA,"","","SC","6","CNPC","",NA,0.66,"Correct","SC","CNPC",19,NA,NA
662,"default","",2,"Null",7,2,0,"",NA,"","","SC","114","FILL","",NA,0.8,"Correct","SC","CNPC",20,NA,NA
662,"default","",2,"Null",7,2,0,"",NA,"","","SC","122","UG","",NA,0.1,"Correct","SC","CNPC",21,NA,NA
662,"default","",2,"Null",8,0,0,"",NA,"","","SC","113","FILL","",NA,0.91,"Correct","SC","CNPC",22,NA,NA
662,"default","",2,"Null",8,3,3,"",NA,"","","SC","121","UG","",NA,0.01,"Don't know","SC","CNPC",23,NA,NA
662,"default","",2,"Null",8,2,0,"",NA,"","","SC","5","CNPC","",NA,0.54,"Correct","SC","CNPC",24,NA,NA
677,"default","",2,"Null",1,2,0,"",NA,"","","SC","120","FILL","",NA,0.89,"Correct","SC","CNPC",1,NA,NA
677,"default","",2,"Null",1,0,1,"",NA,"","","SC","12","CNPC","",NA,0.15,"Incorrect","SC","CNPC",2,NA,NA
677,"default","",2,"Null",1,3,3,"",NA,"","","SC","128","UG","",NA,0,"Don't know","SC","CNPC",3,NA,NA
677,"default","",2,"Null",2,2,0,"",NA,"","","SC","119","FILL","",NA,0.69,"Correct","SC","CNPC",4,NA,NA
677,"default","",2,"Null",2,1,0,"",NA,"","","SC","11","CNPC","",NA,0.26,"Correct","SC","CNPC",5,NA,NA
677,"default","",2,"Null",2,3,3,"",NA,"","","SC","127","UG","",NA,0,"Don't know","SC","CNPC",6,NA,NA
677,"default","",2,"Null",3,2,0,"",NA,"","","SC","118","FILL","",NA,0.96,"Correct","SC","CNPC",7,NA,NA
677,"default","",0,"correct",3,2,2,"",NA,"","","SC","10","CNPC","",NA,0.18,"Incorrect","SC","CNPC",8,NA,NA
677,"default","",2,"Null",3,3,3,"",NA,"","","SC","126","UG","",NA,0,"Don't know","SC","CNPC",9,NA,NA
677,"default","",2,"Null",4,0,0,"",NA,"","","SC","117","FILL","",NA,0.37,"Correct","SC","CNPC",10,NA,NA
677,"default","",2,"Null",4,3,3,"",NA,"","","SC","125","UG","",NA,0,"Don't know","SC","CNPC",11,NA,NA
677,"default","",0,"correct",4,1,0,"",NA,"","","SC","9","CNPC","",NA,0.65,"Correct","SC","CNPC",12,NA,NA
677,"default","",2,"Null",5,2,0,"",NA,"","","SC","8","CNPC","",NA,0.43,"Correct","SC","CNPC",13,NA,NA
677,"default","",1,"correct",5,2,0,"",NA,"","","SC","116","FILL","",NA,0.82,"Correct","SC","CNPC",14,NA,NA
677,"default","",0,"correct",5,3,3,"",NA,"","","SC","124","UG","",NA,0,"Don't know","SC","CNPC",15,NA,NA
677,"default","",1,"correct",6,0,0,"",NA,"","","SC","7","CNPC","",NA,0.61,"Correct","SC","CNPC",16,NA,NA
677,"default","",2,"Null",6,3,3,"",NA,"","","SC","123","UG","",NA,0,"Don't know","SC","CNPC",17,NA,NA
677,"default","",2,"Null",6,2,0,"",NA,"","","SC","115","FILL","",NA,0.82,"Correct","SC","CNPC",18,NA,NA
677,"default","",2,"Null",7,1,0,"",NA,"","","SC","114","FILL","",NA,1,"Correct","SC","CNPC",19,NA,NA
677,"default","",2,"Null",7,3,3,"",NA,"","","SC","122","UG","",NA,0,"Don't know","SC","CNPC",20,NA,NA
677,"default","",1,"correct",7,2,0,"",NA,"","","SC","6","CNPC","",NA,0.28,"Correct","SC","CNPC",21,NA,NA
677,"default","",2,"Null",8,2,0,"",NA,"","","SC","5","CNPC","",NA,0.29,"Correct","SC","CNPC",22,NA,NA
677,"default","",2,"Null",8,1,0,"",NA,"","","SC","113","FILL","",NA,1,"Correct","SC","CNPC",23,NA,NA
677,"default","",2,"Null",8,3,3,"",NA,"","","SC","121","UG","",NA,0,"Don't know","SC","CNPC",24,NA,NA
1004,"default","",2,"Null",1,1,1,"",NA,"","","NC","12","WH","",NA,0.28,"Incorrect","NC","WH",1,NA,NA
1004,"default","",2,"Null",1,0,0,"",NA,"","","NC","120","FILL","",NA,1,"Correct","NC","WH",2,NA,NA
1004,"default","",2,"Null",1,3,3,"",NA,"","","NC","128","UG","",NA,0,"Don't know","NC","WH",3,NA,NA
1004,"default","",2,"Null",2,1,0,"",NA,"","","NC","119","FILL","",NA,0.64,"Correct","NC","WH",4,NA,NA
1004,"default","",0,"correct",2,0,0,"",NA,"","","NC","127","UG","",NA,0,"Correct","NC","WH",5,NA,NA
1004,"default","",2,"Null",2,2,2,"",NA,"","","NC","11","WH","",NA,0,"Incorrect","NC","WH",6,NA,NA
1004,"default","",0,"correct",3,2,1,"",NA,"","","NC","10","WH","",NA,0.91,"Incorrect","NC","WH",7,NA,NA
1004,"default","",2,"Null",3,3,3,"",NA,"","","NC","126","UG","",NA,0,"Don't know","NC","WH",8,NA,NA
1004,"default","",2,"Null",3,3,3,"",NA,"","","NC","118","FILL","",NA,0.93,"Don't know","NC","WH",9,NA,NA
1004,"default","",2,"Null",4,0,1,"",NA,"","","NC","9","WH","",NA,0.85,"Incorrect","NC","WH",10,NA,NA
1004,"default","",2,"Null",4,3,3,"",NA,"","","NC","125","UG","",NA,0,"Don't know","NC","WH",11,NA,NA
1004,"default","",2,"Null",4,2,1,"",NA,"","","NC","117","FILL","",NA,0.7,"Incorrect","NC","WH",12,NA,NA
1004,"default","",0,"correct",5,2,2,"",NA,"","","NC","8","WH","",NA,0.49,"Incorrect","NC","WH",13,NA,NA
1004,"default","",2,"Null",5,3,3,"",NA,"","","NC","124","UG","",NA,0,"Don't know","NC","WH",14,NA,NA
1004,"default","",2,"Null",5,0,0,"",NA,"","","NC","116","FILL","",NA,0.86,"Correct","NC","WH",15,NA,NA
1004,"default","",2,"Null",6,3,3,"",NA,"","","NC","123","UG","",NA,0,"Don't know","NC","WH",16,NA,NA
1004,"default","",2,"Null",6,0,0,"",NA,"","","NC","115","FILL","",NA,1,"Correct","NC","WH",17,NA,NA
1004,"default","",2,"Null",6,1,1,"",NA,"","","NC","7","WH","",NA,0.7,"Incorrect","NC","WH",18,NA,NA
1004,"default","",0,"incorrect",7,2,0,"",NA,"","","NC","6","WH","",NA,0.9,"Correct","NC","WH",19,NA,NA
1004,"default","",2,"Null",7,0,0,"",NA,"","","NC","122","UG","",NA,0,"Correct","NC","WH",20,NA,NA
1004,"default","",2,"Null",7,1,0,"",NA,"","","NC","114","FILL","",NA,0.86,"Correct","NC","WH",21,NA,NA
1004,"default","",1,"correct",8,3,3,"",NA,"","","NC","121","UG","",NA,0,"Don't know","NC","WH",22,NA,NA
1004,"default","",2,"Null",8,1,0,"",NA,"","","NC","5","WH","",NA,0.62,"Correct","NC","WH",23,NA,NA
1004,"default","",0,"correct",8,0,0,"",NA,"","","NC","113","FILL","",NA,0.73,"Correct","NC","WH",24,NA,NA
976,"default","",0,"correct",1,0,0,"",NA,"","","SC","120","FILL","",NA,0.88,"Correct","SC","WH",1,NA,NA
976,"default","",0,"correct",1,3,3,"",NA,"","","SC","128","UG","",NA,0,"Don't know","SC","WH",2,NA,NA
976,"default","",0,"correct",1,1,2,"",NA,"","","SC","12","WH","",NA,0.14,"Incorrect","SC","WH",3,NA,NA
976,"default","",1,"incorrect",2,1,2,"",NA,"","","SC","11","WH","",NA,0.19,"Incorrect","SC","WH",4,NA,NA
976,"default","",1,"correct",2,2,0,"",NA,"","","SC","119","FILL","",NA,0.82,"Correct","SC","WH",5,NA,NA
976,"default","",2,"Null",2,3,3,"",NA,"","","SC","127","UG","",NA,0,"Don't know","SC","WH",6,NA,NA
976,"default","",1,"correct",3,3,3,"",NA,"","","SC","126","UG","",NA,0,"Don't know","SC","WH",7,NA,NA
976,"default","",2,"Null",3,0,0,"",NA,"","","SC","118","FILL","",NA,0.92,"Correct","SC","WH",8,NA,NA
976,"default","",2,"Null",3,2,0,"",NA,"","","SC","10","WH","",NA,0.82,"Correct","SC","WH",9,NA,NA
976,"default","",2,"Null",4,0,0,"",NA,"","","SC","117","FILL","",NA,0.92,"Correct","SC","WH",10,NA,NA
976,"default","",2,"Null",4,0,2,"",NA,"","","SC","9","WH","",NA,0.9,"Incorrect","SC","WH",11,NA,NA
976,"default","",2,"Null",4,3,3,"",NA,"","","SC","125","UG","",NA,0,"Don't know","SC","WH",12,NA,NA
976,"default","",2,"Null",5,0,1,"",NA,"","","SC","8","WH","",NA,1,"Incorrect","SC","WH",13,NA,NA
976,"default","",2,"Null",5,3,3,"",NA,"","","SC","124","UG","",NA,0,"Don't know","SC","WH",14,NA,NA
976,"default","",2,"Null",5,2,0,"",NA,"","","SC","116","FILL","",NA,1,"Correct","SC","WH",15,NA,NA
976,"default","",2,"Null",6,1,1,"",NA,"","","SC","7","WH","",NA,1,"Incorrect","SC","WH",16,NA,NA
976,"default","",2,"Null",6,1,0,"",NA,"","","SC","115","FILL","",NA,1,"Correct","SC","WH",17,NA,NA
976,"default","",2,"Null",6,3,3,"",NA,"","","SC","123","UG","",NA,0,"Don't know","SC","WH",18,NA,NA
976,"default","",2,"Null",7,3,3,"",NA,"","","SC","122","UG","",NA,0,"Don't know","SC","WH",19,NA,NA
976,"default","",2,"Null",7,2,1,"",NA,"","","SC","6","WH","",NA,1,"Incorrect","SC","WH",20,NA,NA
976,"default","",2,"Null",7,0,0,"",NA,"","","SC","114","FILL","",NA,1,"Correct","SC","WH",21,NA,NA
976,"default","",2,"Null",8,1,0,"",NA,"","","SC","5","WH","",NA,1,"Correct","SC","WH",22,NA,NA
976,"default","",2,"Null",8,3,3,"",NA,"","","SC","121","UG","",NA,0,"Don't know","SC","WH",23,NA,NA
976,"default","",2,"Null",8,2,0,"",NA,"","","SC","113","FILL","",NA,0.85,"Correct","SC","WH",24,NA,NA
1054,"default","",0,"correct",1,3,3,"",NA,"","","SC","128","UG","",NA,0,"Don't know","SC","WH",1,NA,NA
1054,"default","",0,"correct",1,2,0,"",NA,"","","SC","120","FILL","",NA,1,"Correct","SC","WH",2,NA,NA
1054,"default","",2,"Null",1,0,0,"",NA,"","","SC","12","WH","",NA,0.24,"Correct","SC","WH",3,NA,NA
1054,"default","",2,"Null",2,0,0,"",NA,"","","SC","119","FILL","",NA,1,"Correct","SC","WH",4,NA,NA
1054,"default","",2,"Null",2,0,0,"",NA,"","","SC","11","WH","",NA,0.8,"Correct","SC","WH",5,NA,NA
1054,"default","",0,"correct",2,1,0,"",NA,"","","SC","127","UG","",NA,0,"Correct","SC","WH",6,NA,NA
1054,"default","",2,"Null",3,0,0,"",NA,"","","SC","118","FILL","",NA,1,"Correct","SC","WH",7,NA,NA
1054,"default","",1,"correct",3,3,3,"",NA,"","","SC","126","UG","",NA,0,"Don't know","SC","WH",8,NA,NA
1054,"default","",2,"Null",3,1,0,"",NA,"","","SC","10","WH","",NA,1,"Correct","SC","WH",9,NA,NA
1054,"default","",0,"correct",4,2,2,"",NA,"","","SC","9","WH","",NA,1,"Incorrect","SC","WH",10,NA,NA
1054,"default","",2,"Null",4,3,3,"",NA,"","","SC","125","UG","",NA,0,"Don't know","SC","WH",11,NA,NA
1054,"default","",2,"Null",4,1,0,"",NA,"","","SC","117","FILL","",NA,1,"Correct","SC","WH",12,NA,NA
1054,"default","",2,"Null",5,2,0,"",NA,"","","SC","8","WH","",NA,0.89,"Correct","SC","WH",13,NA,NA
1054,"default","",2,"Null",5,3,3,"",NA,"","","SC","124","UG","",NA,0,"Don't know","SC","WH",14,NA,NA
1054,"default","",2,"Null",5,2,0,"",NA,"","","SC","116","FILL","",NA,0.72,"Correct","SC","WH",15,NA,NA
1054,"default","",2,"Null",6,0,0,"",NA,"","","SC","115","FILL","",NA,1,"Correct","SC","WH",16,NA,NA
1054,"default","",2,"Null",6,0,0,"",NA,"","","SC","7","WH","",NA,0.93,"Correct","SC","WH",17,NA,NA
1054,"default","",0,"correct",6,3,3,"",NA,"","","SC","123","UG","",NA,0,"Don't know","SC","WH",18,NA,NA
1054,"default","",2,"Null",7,3,3,"",NA,"","","SC","122","UG","",NA,0,"Don't know","SC","WH",19,NA,NA
1054,"default","",2,"Null",7,1,0,"",NA,"","","SC","6","WH","",NA,1,"Correct","SC","WH",20,NA,NA
1054,"default","",2,"Null",7,0,0,"",NA,"","","SC","114","FILL","",NA,0.97,"Correct","SC","WH",21,NA,NA
1054,"default","",2,"Null",8,1,0,"",NA,"","","SC","113","FILL","",NA,1,"Correct","SC","WH",22,NA,NA
1054,"default","",2,"Null",8,3,3,"",NA,"","","SC","121","UG","",NA,0,"Don't know","SC","WH",23,NA,NA
1054,"default","",2,"Null",8,0,0,"",NA,"","","SC","5","WH","",NA,1,"Correct","SC","WH",24,NA,NA
593,"default","",2,"Null",1,0,0,"",NA,"","","NC","120","FILL","",NA,0.74,"Correct","NC","WH",1,NA,NA
593,"default","",2,"Null",1,3,3,"",NA,"","","NC","128","UG","",NA,0,"Don't know","NC","WH",2,NA,NA
593,"default","",2,"Null",1,0,1,"",NA,"","","NC","12","WH","",NA,0.4,"Incorrect","NC","WH",3,NA,NA
593,"default","",2,"Null",2,0,0,"",NA,"","","NC","119","FILL","",NA,0.62,"Correct","NC","WH",4,NA,NA
593,"default","",0,"correct",2,3,3,"",NA,"","","NC","127","UG","",NA,0,"Don't know","NC","WH",5,NA,NA
593,"default","",2,"Null",2,0,2,"",NA,"","","NC","11","WH","",NA,0.46,"Incorrect","NC","WH",6,NA,NA
593,"default","",2,"Null",3,0,0,"",NA,"","","NC","10","WH","",NA,1,"Correct","NC","WH",7,NA,NA
593,"default","",0,"correct",3,1,0,"",NA,"","","NC","118","FILL","",NA,0.84,"Correct","NC","WH",8,NA,NA
593,"default","",2,"Null",3,3,3,"",NA,"","","NC","126","UG","",NA,0,"Don't know","NC","WH",9,NA,NA
593,"default","",2,"Null",4,2,2,"",NA,"","","NC","9","WH","",NA,0.68,"Incorrect","NC","WH",10,NA,NA
593,"default","",2,"Null",4,0,0,"",NA,"","","NC","117","FILL","",NA,0.87,"Correct","NC","WH",11,NA,NA
593,"default","",2,"Null",4,3,3,"",NA,"","","NC","125","UG","",NA,0.01,"Don't know","NC","WH",12,NA,NA
593,"default","",2,"Null",5,3,3,"",NA,"","","NC","124","UG","",NA,0,"Don't know","NC","WH",13,NA,NA
593,"default","",2,"Null",5,2,1,"",NA,"","","NC","8","WH","",NA,0.65,"Incorrect","NC","WH",14,NA,NA
593,"default","",1,"correct",5,2,0,"",NA,"","","NC","116","FILL","",NA,0.89,"Correct","NC","WH",15,NA,NA
593,"default","",2,"Null",6,2,0,"",NA,"","","NC","115","FILL","",NA,0.83,"Correct","NC","WH",16,NA,NA
593,"default","",1,"correct",6,0,0,"",NA,"","","NC","7","WH","",NA,0.49,"Correct","NC","WH",17,NA,NA
593,"default","",2,"Null",6,3,3,"",NA,"","","NC","123","UG","",NA,0,"Don't know","NC","WH",18,NA,NA
593,"default","",0,"incorrect",7,3,3,"",NA,"","","NC","6","WH","",NA,0.98,"Don't know","NC","WH",19,NA,NA
593,"default","",1,"correct",7,0,0,"",NA,"","","NC","114","FILL","",NA,0.99,"Correct","NC","WH",20,NA,NA
593,"default","",2,"Null",7,3,3,"",NA,"","","NC","122","UG","",NA,0,"Don't know","NC","WH",21,NA,NA
593,"default","",2,"Null",8,1,2,"",NA,"","","NC","5","WH","",NA,0.71,"Incorrect","NC","WH",22,NA,NA
593,"default","",2,"Null",8,3,3,"",NA,"","","NC","121","UG","",NA,0,"Don't know","NC","WH",23,NA,NA
593,"default","",2,"Null",8,2,0,"",NA,"","","NC","113","FILL","",NA,0.92,"Correct","NC","WH",24,NA,NA
1049,"default","",0,"correct",1,3,3,"",NA,"","","SC","12","CNPC","",NA,0,"Don't know","SC","CNPC",1,NA,NA
1049,"default","",2,"Null",1,3,3,"",NA,"","","SC","128","UG","",NA,0,"Don't know","SC","CNPC",2,NA,NA
1049,"default","",2,"Null",1,0,0,"",NA,"","","SC","120","FILL","",NA,1,"Correct","SC","CNPC",3,NA,NA
1049,"default","",0,"correct",2,3,3,"",NA,"","","SC","127","UG","",NA,0,"Don't know","SC","CNPC",4,NA,NA
1049,"default","",2,"Null",2,2,0,"",NA,"","","SC","11","CNPC","",NA,0.15,"Correct","SC","CNPC",5,NA,NA
1049,"default","",2,"Null",2,2,0,"",NA,"","","SC","119","FILL","",NA,0.83,"Correct","SC","CNPC",6,NA,NA
1049,"default","",2,"Null",3,3,3,"",NA,"","","SC","126","UG","",NA,0,"Don't know","SC","CNPC",7,NA,NA
1049,"default","",0,"correct",3,1,0,"",NA,"","","SC","10","CNPC","",NA,0.09,"Correct","SC","CNPC",8,NA,NA
1049,"default","",2,"Null",3,0,0,"",NA,"","","SC","118","FILL","",NA,1,"Correct","SC","CNPC",9,NA,NA
1049,"default","",2,"Null",4,3,3,"",NA,"","","SC","9","CNPC","",NA,0.8,"Don't know","SC","CNPC",10,NA,NA
1049,"default","",2,"Null",4,2,0,"",NA,"","","SC","117","FILL","",NA,0.5,"Correct","SC","CNPC",11,NA,NA
1049,"default","",2,"Null",4,3,3,"",NA,"","","SC","125","UG","",NA,0,"Don't know","SC","CNPC",12,NA,NA
1049,"default","",2,"Null",5,0,0,"",NA,"","","SC","8","CNPC","",NA,0.63,"Correct","SC","CNPC",13,NA,NA
1049,"default","",2,"Null",5,2,0,"",NA,"","","SC","116","FILL","",NA,0.33,"Correct","SC","CNPC",14,NA,NA
1049,"default","",2,"Null",5,3,3,"",NA,"","","SC","124","UG","",NA,0,"Don't know","SC","CNPC",15,NA,NA
1049,"default","",2,"Null",6,3,3,"",NA,"","","SC","123","UG","",NA,0.03,"Don't know","SC","CNPC",16,NA,NA
1049,"default","",1,"correct",6,1,0,"",NA,"","","SC","7","CNPC","",NA,0.43,"Correct","SC","CNPC",17,NA,NA
1049,"default","",2,"Null",6,0,0,"",NA,"","","SC","115","FILL","",NA,1,"Correct","SC","CNPC",18,NA,NA
1049,"default","",2,"Null",7,3,3,"",NA,"","","SC","6","CNPC","",NA,0.29,"Don't know","SC","CNPC",19,NA,NA
1049,"default","",1,"correct",7,1,0,"",NA,"","","SC","122","UG","",NA,0.09,"Correct","SC","CNPC",20,NA,NA
1049,"default","",2,"Null",7,1,0,"",NA,"","","SC","114","FILL","",NA,0.6,"Correct","SC","CNPC",21,NA,NA
1049,"default","",2,"Null",8,3,3,"",NA,"","","SC","121","UG","",NA,0,"Don't know","SC","CNPC",22,NA,NA
1049,"default","",0,"correct",8,2,0,"",NA,"","","SC","5","CNPC","",NA,0.51,"Correct","SC","CNPC",23,NA,NA
1049,"default","",2,"Null",8,3,3,"",NA,"","","SC","113","FILL","",NA,0.42,"Don't know","SC","CNPC",24,NA,NA
844,"default","",2,"Null",1,3,3,"",NA,"","","SC","12","CNPC","",NA,0,"Don't know","SC","CNPC",1,NA,NA
844,"default","",2,"Null",1,3,3,"",NA,"","","SC","128","UG","",NA,0,"Don't know","SC","CNPC",2,NA,NA
844,"default","",2,"Null",1,2,0,"",NA,"","","SC","120","FILL","",NA,0.84,"Correct","SC","CNPC",3,NA,NA
844,"default","",0,"correct",2,2,0,"",NA,"","","SC","11","CNPC","",NA,0.78,"Correct","SC","CNPC",4,NA,NA
844,"default","",2,"Null",2,3,3,"",NA,"","","SC","127","UG","",NA,0,"Don't know","SC","CNPC",5,NA,NA
844,"default","",1,"correct",2,0,0,"",NA,"","","SC","119","FILL","",NA,0.96,"Correct","SC","CNPC",6,NA,NA
844,"default","",2,"Null",3,3,3,"",NA,"","","SC","126","UG","",NA,0.01,"Don't know","SC","CNPC",7,NA,NA
844,"default","",0,"correct",3,2,0,"",NA,"","","SC","118","FILL","",NA,0.8,"Correct","SC","CNPC",8,NA,NA
844,"default","",2,"Null",3,1,0,"",NA,"","","SC","10","CNPC","",NA,0.73,"Correct","SC","CNPC",9,NA,NA
844,"default","",2,"Null",4,2,0,"",NA,"","","SC","117","FILL","",NA,0.73,"Correct","SC","CNPC",10,NA,NA
844,"default","",2,"Null",4,1,0,"",NA,"","","SC","9","CNPC","",NA,0.65,"Correct","SC","CNPC",11,NA,NA
844,"default","",2,"Null",4,3,3,"",NA,"","","SC","125","UG","",NA,0,"Don't know","SC","CNPC",12,NA,NA
